시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드,회원모집총인원
고양시,한국검도화정검도관,20010205,,35,직권말소,20190809,969-6660,,10497,"경기도 고양시 덕양구 화정로 53 (화정동, 새롬프라자)",경기도 고양시 덕양구 화정동 969-1번지 새롬프라자7층 ,10497,37.6351061253,126.8318444132,검도,185093.23232828     ,459216.214287851    ,체육도장업,사립,,
고양시,용인대최강태권도장,20160329,,35,직권말소,20190809,02-3159-7988,,10540,경기도 고양시 덕양구 화랑로 33-1 (화전동),경기도 고양시 덕양구 화전동 203-91번지 ,10540,37.6015850308,126.8700609137,태권도,188461.325863642    ,455489.93657917     ,체육도장업,사립,,
고양시,고양검도장,19930210,,35,직권말소,20190809,966-8534,,10298,경기도 고양시 덕양구 마상로113번길 1 (주교동),경기도 고양시 덕양구 주교동 576-6번지 ,10298,37.6606632679,126.8357863856,검도,185446.340006895    ,462052.218787239    ,체육도장업,사립,,
고양시,학사태권도체육관,19981110,,35,직권말소,20190315,917-6996,,10370,경기도 고양시 일산서구 대산로226번길 24-16 (대화동),경기도 고양시 일산서구 대화동 2131-6번지 (26/2) ,10370,37.6794053,126.7549643,태권도,178320.499622446    ,464149.613207374    ,체육도장업,사립,,
고양시,유.에스태권도,20020625,,35,직권말소,20190315,917-5232,,10343,"경기도 고양시 일산서구 산현로17번길 9, 503,504호 (탄현동, 부건3차)","경기도 고양시 일산서구 탄현동 1576-5번지 6부건프라자3차503,504호 ",10343,37.6900719,126.7632959,태권도,179058.795          ,465330.68           ,체육도장업,사립,,
고양시,참피온태권도장,19980206,,35,직권말소,20180502,962-0017,,,경기도 고양시 일산동구 고양대로1037번길 33 (식사동),경기도 고양시 일산동구 식사동 626번지,410820,37.6730191,126.8087360,,183061.538485533,463427.909754668,체육도장업,사립,,
고양시,한국검도청도관,20010120,,35,직권말소,20180803,919-6786,,10381,"경기도 고양시 일산서구 중앙로 1568, 504호 (대화동, 하성프라자)",경기도 고양시 일산서구 대화동 2203번지 하성상가 504호,10381,37.6762908,126.7478786,검도,177693.645,463804.75,체육도장업,사립,,
고양시,주공태권도,20061025,,35,직권말소,20181005,901-6007,,,"경기도 고양시 일산동구 숲속마을로 26 (풍동,풍동프라자 701호)",경기도 고양시 일산동구 풍동 1278번지 풍동프라자 701호,410330,37.6672389,126.8003752,,182323.199490397,462789.509070572,체육도장업,사립,,
고양시,비룡태권도사관학교,20071228,,35,직권말소,20191007,,,10348,"경기도 고양시 일산서구 원일로 51, 403호 (일산동, 메이저프라자)",경기도 고양시 일산서구 일산동 963-12번지 외 4필지 메이저프라자 403호,10348,37.6870178130,126.7678519611,태권도,179457.991725863    ,464990.317992728    ,체육도장업,사립,,
고양시,함께하는우리,20110131,,35,직권말소,20180305,031-907-7726,,10301,"경기도 고양시 일산동구 애니골길 26-20, 2층 (풍동)",경기도 고양시 일산동구 풍동 572-1번지 이가빌딩 2층 일부,410842,37.6693767,126.7915738,,181547.568380365,463029.629617809,체육도장업,사립,,
고양시,천하 태권도장,20140828,,35,직권말소,20180305,031-977-7748,,10251,"경기도 고양시 일산동구 고봉로658번길 61-42, 2층 (성석동)",경기도 고양시 일산동구 성석동 1075-18번지,10251,37.7144552,126.7934533,,181724.678155543,468032.12641683,체육도장업,사립,,
고양시,한림태권도체육관,20010807,,35,직권말소,20100311,975-0043,,,경기도 고양시 일산동구 중산로 230  (중산동),경기도 고양시 일산동구 중산동 1571-2번지,410831,37.6924031,126.7805447,,180579.533400497,465584.962350324,체육도장업,사립,,
고양시,대송예절태권도,19960515,,35,직권말소,20180305,915-8416,,,"경기도 고양시 일산동구 일산로 443, 401호 (정발산동,백마빌딩)",경기도 고양시 일산동구 정발산동 1146-3번지 백마빌딩 401호,410829,37.6731524,126.7773264,,180289.874192897,463450.99786274,체육도장업,사립,,
고양시,블랙벨트센터,20140509,,35,직권말소,20190809,,,10568,"경기도 고양시 덕양구 신원로 40-8, 303,304호 (신원동)",경기도 고양시 덕양구 신원동 622번지 ,10568,37.6641051440,126.8888654409,태권도,190129.601766053    ,462427.90034555     ,체육도장업,사립,,
고양시,사랑태권도,20050407,,35,직권말소,20190531,970-5744,,10526,"경기도 고양시 덕양구 용현로 3 (행신동, 행신프라자)",경기도 고양시 덕양구 행신동 766-2번지 행신프라자 402호,10526,37.6130016,126.8355986,태권도,185418.56133316     ,456761.768725041    ,체육도장업,사립,,
고양시,고양청우태권도장,20090429,,35,직권말소,20190531,973-0763,,10516,경기도 고양시 덕양구 행신로 89 (토당동),경기도 고양시 덕양구 토당동 887-8번지 ,10516,37.6176362,126.8257114,태권도,184546.996205325    ,457279.006506438    ,체육도장업,사립,,
고양시,유비태권도아카데미,20020420,,35,직권말소,20191007,,,10340,"경기도 고양시 일산서구 일중로 72, 지하층 (일산동)",경기도 고양시 일산서구 일산동 576-9번지 동해빌딩지하 ,10340,37.6859880325,126.7756777089,태권도,180149.533767544    ,464875.624915974    ,체육도장업,사립,,
고양시,튼튼2체육관,20100127,,35,직권말소,20191007,031-915-5654,,10383,"경기도 고양시 일산서구 일산로803번길 47-3, 1층 (대화동)",경기도 고양시 일산서구 대화동 2277-4번지 1층 ,10383,37.6712132805,126.7496529410,,177849.032193903    ,463241.416831067    ,체육도장업,사립,,
고양시,벽제검도장,19990123,,35,직권말소,20190809,973-9711,,10286,"경기도 고양시 덕양구 통일로 798 (관산동, 삼보빌딩)",경기도 고양시 덕양구 관산동 231-41번지 광성빌딩b01 ,10286,37.6889071310,126.8623432795,검도,187792.836372365    ,465184.904709883    ,체육도장업,사립,,
고양시,참피온 리더스,20120419,,35,직권말소,20180502,,,410821,"경기도 고양시 일산동구 위시티2로11번길 6-31, 202호 (식사동, KS프라자)",경기도 고양시 일산동구 식사동 식사지구 D5 3외 1필지 KS프라자 202호,410821,37.6763518,126.8137376,,183497,463788,체육도장업,사립,,
고양시,한검관(검도),19951229,,35,직권말소,20180803,,,10387,"경기도 고양시 일산서구 주화로 70, 601호 (주엽동, 일산우신프라자빌)",경기도 고양시 일산서구 주엽동 109-1번지 우신프라자 601호,10387,37.6696588,126.7602446,검도,178783.354887453,463067.053459256,체육도장업,사립,,
고양시,한멕태권도,20030306,,35,직권말소,20100311,,,,"경기도 고양시 일산동구 중앙로 1123  (백석동,제상가동203,204호)","경기도 고양시 일산동구 백석동 1351번지 제상가동203,204호",410817,37.6471043,126.7814843,,180650.101712262,460559.038812402,체육도장업,사립,,
고양시,태권도국제연합회,20101217,,35,직권말소,20190531,031-967-1740,,10461,"경기도 고양시 덕양구 호국로777번길 17 (주교동, 삼혜그린뷰)",경기도 고양시 덕양구 주교동 609-1번지 삼혜그린뷰 201호,10461,37.6556604,126.8340637,태권도,185292.736621394    ,461497.900371735    ,체육도장업,사립,,
고양시,고려태권도,19941209,,35,직권말소,20190809,970-5354,,10517,"경기도 고양시 덕양구 행신로143번길 28-34 (행신동, 주열방교회)",경기도 고양시 덕양구 행신동 620-2번지 주공상가3층 ,10517,37.6200517598,126.8324565806,태권도,185143.3130136      ,457545.679191145    ,체육도장업,사립,,
고양시,평화태권도장,20050616,,35,직권말소,20191007,031-975-7126,,10348,"경기도 고양시 일산서구 원일로21번길 6, 203~207호 (일산동, 건영프라자)",경기도 고양시 일산서구 일산동 967번지 외4필지 건영프라자 203.204.205.206.207호 ,10348,37.6875435806,126.7649593186,태권도,179204.391146762    ,465048.643175216    ,체육도장업,사립,,
고양시,용인대 스마트 태권도,20120724,,35,직권말소,20180305,031-975-1184,,10331,"경기도 고양시 일산동구 중산로 252, 5층 (중산동)",경기도 고양시 일산동구 중산동 1568-1번지 5층,410831,37.6942329,126.7809815,,180618.897234199,465788.891267574,체육도장업,사립,,
고양시,대한체육관,19990511,,35,직권말소,20191007,917-4546,,10370,경기도 고양시 일산서구 일산로635번길 8-3 (대화동),경기도 고양시 일산서구 대화동 2107-11번지 ,10370,37.6812945475,126.7579394741,,178581.69           ,464357.79           ,체육도장업,사립,,
고양시,올림픽체육관,20011018,,35,직권말소,20190315,,,10343,"경기도 고양시 일산서구 산현로17번길 23 (탄현동, 은행프라자)",경기도 고양시 일산서구 탄현동 1576-2번지 ,10343,37.6904864,126.7633172,태권도,179060.158638073    ,465376.097992022    ,체육도장업,사립,,
고양시,한양대 문촌 태권도장,20140429,,35,직권말소,20190315,031-914-1244,,10378,"경기도 고양시 일산서구 대산로 183, 201,202호 (주엽동, 문촌마을상가동)","경기도 고양시 일산서구 주엽동 8번지 201,2호",411747,37.6762118,126.7573554,태권도,178530.34064966     ,463793.476871589    ,체육도장업,사립,,
고양시,송포태권도장,20000115,,35,직권말소,20191007,,,10210,"경기도 고양시 일산서구 송산로 393, 204,205호 (가좌동)","경기도 고양시 일산서구 가좌동 362-1번지 외2필지 204호,205호 ",10210,37.6854319043,126.7224074787,태권도,175449.189729479    ,464827.352881808    ,체육도장업,사립,,
고양시,와룡태권도전문도장,20031128,,35,직권말소,20190315,977-5431,,10348,경기도 고양시 일산서구 원일로 27 (일산동),경기도 고양시 일산서구 일산동 969-0012번지 ,10348,37.6872110,126.7653458,태권도,179238.207598293    ,465013.030465038    ,체육도장업,사립,,
고양시,삼성경희대스포츠아카데미,20020507,,35,직권말소,20190809,978-7676,,10518,경기도 고양시 덕양구 중앙로 547 (행신동),경기도 고양시 덕양구 행신동 995-2번지 8층 ,10518,37.6226605360,126.8359281192,태권도,185451.015782458    ,457836.844102306    ,체육도장업,사립,,
고양시,예건인성교육태권도장,20030305,,35,직권말소,20190315,,,10367,경기도 고양시 일산서구 성저로 26 (대화동),경기도 고양시 일산서구 대화동 2091번지 ,10367,37.6823173,126.7516330,태권도,178026.015033392    ,464472.262451667    ,체육도장업,사립,,
고양시,경희대 풍동 태권도,20130509,,35,직권말소,20180312,031-932-8813,,10306,"경기도 고양시 일산동구 숲속마을로 50-38, 301호 (풍동, 중앙프라자A동)",경기도 고양시 일산동구 풍동 1273번지 중앙프라자A동 301호,410330,37.6679388,126.7987298,,182165.267384881,462857.044276751,체육도장업,사립,,
고양시,경희대석사 풍동태권도,20070228,,35,직권말소,20180320,031-932-8813,,,"경기도 고양시 일산동구 숲속마을로 50-38 (풍동,중앙프라자 A동 602호 603호)",경기도 고양시 일산동구 풍동 1273번지 중앙프라자 A동 602호 603호,410330,37.6679388,126.7987298,,182165.267384881,462857.044276751,체육도장업,사립,,
고양시,경희대튼튼태권도장,20140515,,35,직권말소,20191007,902-0615,,10383,경기도 고양시 일산서구 킨텍스로 283 (대화동),경기도 고양시 일산서구 대화동 2283-4번지 2층 ,411806,37.6704064668,126.7515485571,태권도,178015.477079304    ,463149.692472841    ,체육도장업,사립,,
고양시,한국태권도장,19940716,,35,직권말소,20190809,967-4992,,10463,"경기도 고양시 덕양구 고양대로1369번길 62-2, 2층 (성사동)",경기도 고양시 덕양구 성사동 506-25번지 2층 ,412807,37.6566306396,126.8384245634,태권도,185678.155330475    ,461606.565220617    ,체육도장업,사립,,
고양시,중앙유도관,19980601,,35,직권말소,20190809,964-3713,,10462,"경기도 고양시 덕양구 호국로789번길 6 (주교동, 중앙빌딩)",경기도 고양시 덕양구 주교동 615-6번지 ,10462,37.6569065810,126.8360327883,유도,185467.455429959    ,461637.509988457    ,체육도장업,사립,,
고양시,청운태권도체육관,20021112,,35,직권말소,20190809,969-1217,,10266,경기도 고양시 덕양구 동헌로3번길 3 (관산동),경기도 고양시 덕양구 관산동 540-87번지 리더스타운 ,10266,37.7049571649,126.8581172328,태권도,187424.775569368    ,466966.553317942    ,체육도장업,사립,,
고양시,중산체육관,19980416,,35,직권말소,20091223,976-4538,,,"경기도 고양시 일산동구 탄중로425번길 3  (중산동,중산타운4층)",경기도 고양시 일산동구 중산동 1580번지 중산타운4층,410831,37.6870669,126.7792115,,180461.082032732,464993.274088972,체육도장업,사립,,
고양시,ABC태권도장,19960401,,35,직권말소,20100401,917-2300,,,경기도 고양시 일산동구 일산로463번길 23-9  (정발산동),경기도 고양시 일산동구 정발산동 1149-8번지,410829,37.6730137,126.7754905,,180128.415,463434.72,체육도장업,사립,,
고양시,국가대표 코리아 태권도장,20071029,,35,직권말소,20211203,031-932-9965,,10307,"경기도 고양시 일산동구 고풍로 72-41, 상가동 201호 (풍동, 5차 성원상떼빌)",경기도 고양시 일산동구 풍동 1222 5차 성원상떼빌 상가동 201호,410330,37.6658712535,126.7958084496,,181936.386433079    ,462619.438951313    ,체육도장업,사립,,0
고양시,한뫼태권도,20050616,,35,직권말소,20190315,031-977-8834,,10351,"경기도 고양시 일산서구 원일로 36, 나동 2층 (일산동)",경기도 고양시 일산서구 일산동 960-19번지 나동 2층호,10351,37.6869604,126.7662082,태권도,179313.39931334     ,464983.75228195     ,체육도장업,사립,,
고양시,비전태권도,20011029,,35,직권말소,20191007,918-7675,,10361,"경기도 고양시 일산서구 강성로 62, 상가동 2층 (주엽동, 강선마을9단지아파트)",경기도 고양시 일산서구 주엽동 60번지 화성상가2층 ,10361,37.6684319238,126.7683526199,태권도,179498.712836042    ,462926.776784912    ,체육도장업,사립,,
고양시,신강호 무예도장,20150623,,35,직권말소,20180417,031-901-8118,,10307,"경기도 고양시 일산동구 숲속마을1로 29-30, 403호 (풍동, 라고클리닉)",경기도 고양시 일산동구 풍동 1354번지 라고클리닉 403호,410330,37.6640710,126.7972330,태권도,182045.931228899,462436.942570861,체육도장업,사립,,
고양시,용인대인성태권도장,20021104,,35,직권말소,20100311,902-4144,,,"경기도 고양시 일산동구 은행마을로6번길 30  (풍동,경문2상가203호)",경기도 고양시 일산동구 풍동 184-19번지 경문2상가203호,410842,37.6643556,126.8056192,,182784.23273263,462466.149924759,체육도장업,사립,,
고양시,탄현검도교실,20020520,,35,직권말소,20180803,925-0012,,10343,"경기도 고양시 일산서구 일현로 43, 401호 (탄현동, 나산프라자)",경기도 고양시 일산서구 탄현동 1563-6번지 나산프라자 401호,10343,37.6911243,126.7624649,검도,178985.337767734,465448.973854465,체육도장업,사립,,
고양시,TOP 복싱 다이어트,20140204,,35,직권말소,20211203,,,410816,"경기도 고양시 일산동구 중앙로 1080, 305호 (백석동)",경기도 고양시 일산동구 백석동 1288-2 ,410816,37.6456451275,126.7852535692,,180977.405614282    ,460382.943564949    ,체육도장업,사립,,0
고양시,월드태권도(태권도),19950324,,35,직권말소,20190315,913-0238,,10375,"경기도 고양시 일산서구 대산로 102 (주엽동, 강선마을1단지)",경기도 고양시 일산서구 주엽동 36번지 ,10375,37.6744102,126.7663274,태권도,179319.227381561    ,463590.388585795    ,체육도장업,사립,,
고양시,예건키즈태권도,20040206,,35,직권말소,20180803,977-8116,,10353,"경기도 고양시 일산서구 고양대로662번길 15, 5층 (일산동)",경기도 고양시 일산서구 일산동 655-0009번지 5층,10353,37.6837139,126.7692114,태권도,179578.662627372,464622.221601901,체육도장업,사립,,
고양시,태술체육관,19940618,,35,직권말소,20190809,966-3983,,10459,경기도 고양시 덕양구 원당로 65 (주교동),경기도 고양시 덕양구 주교동 585-13번지 ,10459,37.6585714835,126.8347031254,,185349.27369009     ,461819.961899198    ,체육도장업,사립,,
고양시,현대태권도장,20020314,,35,직권말소,20190315,975-8020,,10353,"경기도 고양시 일산서구 고양대로 692, 2층 (일산동)",경기도 고양시 일산서구 일산동 643-3번지 2층 ,10353,37.6835406,126.7726809,태권도,179884.846367926    ,464604.431980543    ,체육도장업,사립,,
고양시,용인대제일태권도,20021011,,35,직권말소,20190315,975-0255,,10353,"경기도 고양시 일산서구 고양대로662번길 15, 4층 (일산동, 대송빌딩)",경기도 고양시 일산서구 일산동 655-9번지 대송빌딩 4층호,10353,37.6837139,126.7692114,태권도,179578.662627372    ,464622.221601901    ,체육도장업,사립,,
고양시,행복한 동행 KTI 한류태권도 교육장,20140516,,35,직권말소,20190809,,,10589,경기도 고양시 덕양구 삼송로 94-6 (삼송동),경기도 고양시 덕양구 삼송동 327-2번지 레몬테라스 402호,10589,37.6504691454,126.8844556472,태권도,189739.141815657    ,460914.85306396     ,체육도장업,사립,,
고양시,비호체육관,20051124,,35,직권말소,20190809,965-8879,,10298,"경기도 고양시 덕양구 원당로125번길 40-8, 2층 (주교동)",경기도 고양시 덕양구 주교동 557-6번지 2층 ,10298,37.6639093741,126.8376491546,태권도,185610.78           ,462413.079999999    ,체육도장업,사립,,
고양시,중앙체육관,20010821,,35,직권말소,20190315,913-0862,,10360,"경기도 고양시 일산서구 강선로 152 (일산동, 두레빌딩)",경기도 고양시 일산서구 일산동 1088번지 1.2.3 ,10360,37.6764083,126.7697897,,179628.238764664    ,463812.823410135    ,체육도장업,사립,,
고양시,연세키즈태권도,20090721,,35,직권말소,20190809,972-6460,,10518,"경기도 고양시 덕양구 중앙로557번길 7-20, 주공프라자 301호 (행신동)",경기도 고양시 덕양구 행신동 996-3번지 주공프라자 301호,10518,37.6224708670,126.8356000513,태권도,185420.344703913    ,457813.209296405    ,체육도장업,사립,,
고양시,튼튼2체육관,19960528,,35,직권말소,20191007,,,10383,경기도 고양시 일산서구 일산로803번길 47-3 (대화동),경기도 고양시 일산서구 대화동 2277-4번지 ,10383,37.6712132805,126.7496529410,태권도,177849.032193903    ,463241.416831067    ,체육도장업,사립,,
고양시,경희대태권도(태권도),19960502,,35,직권말소,20100311,904-2500,,,"경기도 고양시 일산동구 일산로 207  (마두동,신현대쇼핑 2층)",경기도 고양시 일산동구 마두동 737-3번지 신현대쇼핑 2층,410810,37.6547141,126.7894056,,181351.57218045,461400.556605196,체육도장업,사립,,
고양시,신성복싱체육관,20091116,,35,직권말소,20191007,031-919-3902,,10368,"경기도 고양시 일산서구 성저로46번길 37, 지층 (대화동)",경기도 고양시 일산서구 대화동 2057번지 지층 ,10368,37.6837921904,126.7545756229,권투,178286.548610701    ,464636.982577102    ,체육도장업,사립,,
고양시,성우태권도장,20030407,,35,직권말소,20190531,973-9007,,10524,"경기도 고양시 덕양구 무원로36번길 46 (행신동, 예일클리닉빌딩)",경기도 고양시 덕양구 행신동 725번지 에일크리닉4층 ,10524,37.6169178,126.8334831,태권도,185234.265958387    ,457199.012083276    ,체육도장업,사립,,
고양시,탄현검도교실,20020516,,35,직권말소,20180803,925-0012,,10343,경기도 고양시 일산서구 일현로 43 (탄현동),경기도 고양시 일산서구 탄현동 1563-6번지,10343,37.6911243,126.7624649,검도,178985.337767734,465448.973854465,체육도장업,사립,,
고양시,금메달체육관,20011008,,35,직권말소,20190809,,,10515,경기도 고양시 덕양구 지도로 44 (토당동),경기도 고양시 덕양구 토당동 875-4번지 2층 ,10515,37.6209414061,126.8247861166,태권도,184466.999852805    ,457646.782555987    ,체육도장업,사립,,
고양시,랑호2체육관(태권도),19941129,,35,직권말소,20100401,904-6889,,,경기도 고양시 일산동구 산두로 4-15  (마두동),경기도 고양시 일산동구 마두동 915-11번지,410812,37.6599638,126.7877926,,181210.47,461982.475,체육도장업,사립,,
고양시,우슈스쿨,20080917,,35,직권말소,20190531,978-5876,,10517,"경기도 고양시 덕양구 행신로 155-9 (행신동, 대덕빌딩)",경기도 고양시 덕양구 행신동 619-15번지 3층호,10517,37.6195561,126.8324237,우슈,185139.952957525    ,457491.016835438    ,체육도장업,사립,,
고양시,신성태권도장(태권도),19960919,,35,직권말소,20100401,975-8831,,,경기도 고양시 일산동구 탄중로 323  (중산동),경기도 고양시 일산동구 중산동 1569-2번지,410831,37.6933771,126.7810747,,180625.400374201,465692.795562402,체육도장업,사립,,
고양시,도법검도관중앙전수관(검도),19971002,,35,직권말소,20100311,907-3382,,,"경기도 고양시 일산동구 일산로 238  (마두동,대일빌딩 4층)",경기도 고양시 일산동구 마두동 723-1번지 대일빌딩 4층,410810,37.6574066,126.7886273,,181284.094322388,461701.548080736,체육도장업,사립,,
고양시,검도아카데미,20031009,,35,직권말소,20191007,,,10374,"경기도 고양시 일산서구 일산로 528, 201호 (일산동, 신문화빌딩)",경기도 고양시 일산서구 일산동 1081번지 일산신문화빌딩 201호,10374,37.6772634142,126.7693790368,검도,179590.74           ,463908.1            ,체육도장업,사립,,
고양시,중산우리태권도,20040507,,35,직권말소,20100311,977-6633,,,"경기도 고양시 일산동구 중산로 235 601호 (중산동,아카데미타운)",경기도 고양시 일산동구 중산동 1562-0001번지 아카데미타운 601호,410831,37.6929879,126.7801008,,180541.346183969,465651.542166508,체육도장업,사립,,
고양시,특공종합무술관,19910905,,35,직권말소,20160513,963-7296,,,경기도 고양시 덕양구 혜음로 85 (고양동),경기도 고양시 덕양구 고양동 8-4번지,412800,37.7079849,126.9018963,,191284.813253715,467295.798705502,체육도장업,사립,,
고양시,지킴이체육관,19951114,,35,직권말소,20100311,903-6581,,,경기도 고양시 일산동구 산두로 43  (마두동),경기도 고양시 일산동구 마두동 878번지,410812,37.6622098,126.7892368,,181339.041246596,462233.339336961,체육도장업,사립,,
고양시,대림체육관,20030731,,35,직권말소,20100311,,,,,경기도 고양시 일산동구 중산동 166-15번지,410831,37.6812129,126.7804308,,,,체육도장업,사립,,
고양시,오남체육관,19970107,,03,폐업,20140507,973-8070,,,"경기도 고양시 덕양구 화신로 319  (화정동,문정상가3층)",경기도 고양시 덕양구 화정동 946번지 문정상가3층,412270,37.6325211,126.8262652,,184599.527616411,458931.37664821,체육도장업,사립,N,
고양시,경희대강선태권도장,20140605,,03,폐업,20181211,031-911-9211,,10388,"경기도 고양시 일산서구 강선로 67, 상가동 301호 (주엽동, 강선마을7단지)",경기도 고양시 일산서구 주엽동 65번지 강선마을  상가동 301호 ,10388,37.6710441,126.7635951,태권도,179079.448172157    ,463218.47960706     ,체육도장업,사립,,
고양시,용인대 석사 홍스태권도장,20140820,,03,폐업,20151013,917-0807,,10361,"경기도 고양시 일산서구 강선로 96, 상가동 201호 (주엽동, 강선마을)",경기도 고양시 일산서구 주엽동 49번지 강선마을 상가동 201호,411371,37.6714938,126.7676515,,179437.96451714,463268.068782259,체육도장업,사립,,
고양시,프레이즈 유소년 FC,20110713,,03,폐업,20211221,,,10503,"경기도 고양시 덕양구 백양로 51, 네이버타운 905호 (화정동)",경기도 고양시 덕양구 화정동 1000-3 네이버타운 ,10503,37.6303061060,126.8332484250,태권도,185205.368861892    ,458676.285854443    ,체육도장업,사립,,0
고양시,애플짐,20051012,,03,폐업,20100408,031-912-7051,,,"경기도 고양시 일산서구 일산로 774  (대화동,리더스프라자Ⅱ  702.703호)",경기도 고양시 일산서구 대화동 2223-2번지 리더스프라자Ⅱ  702.703호,411805,37.6747966,126.7485185,,177750.106288891,463638.041163217,체육도장업,사립,N,
고양시,정도호키태권도,20010811,,03,폐업,20080526,973-0207,,,,경기도 고양시 덕양구 행신동 958-201번지,412836,37.6213618,126.8415153,,,,체육도장업,사립,N,
고양시,지도태권도,20011019,,03,폐업,20090922,,,,경기도 고양시 덕양구 화신로 213  (행신동),경기도 고양시 덕양구 행신동 896번지,412220,37.6297445,126.8376455,,185604.148437468,458621.222767642,체육도장업,사립,N,
고양시,나토얀체육관,19940618,,03,폐업,20060929,965-3923,,,경기도 고양시 덕양구 고양대로1384번길 15  (성사동),경기도 고양시 덕양구 성사동 722-4번지,412808,37.6532418,126.8375708,,185600.790872287,461228.641446199,체육도장업,사립,N,
고양시,일산복싱체육관,20141211,,03,폐업,20190228,031-976-4453,,10336,"경기도 고양시 일산동구 중산로 241, 802호 (중산동, 해태쇼핑타운)",경기도 고양시 일산동구 중산동 1561-1번지 해태쇼핑타운 802호,410831,37.6936549,126.7802689,,180555.458077737    ,465725.147077495    ,체육도장업,사립,,
고양시,우슈체육관,20141031,,03,폐업,20160817,,,10383,"경기도 고양시 일산서구 킨텍스로 283, 2층 201호 (대화동)",경기도 고양시 일산서구 대화동 2283-4번지 2층 201호,411806,37.6704064,126.7515485,우슈,178015.477079304,463149.692472841,체육도장업,사립,,
고양시,연세에이스 태권도,20091203,,03,폐업,20150908,031-975-7129,,,"경기도 고양시 일산서구 고봉로329번길 6 (일산동,상가동 304호, 305호)","경기도 고양시 일산서구 일산동 583-61번지 상가동 304호, 305호",411823,37.6890169,126.7765414,,180208.177392069,465172.929751626,체육도장업,사립,,
고양시,코리아태권도키즈플레이,20120329,,03,폐업,20130515,031-902-9119,,410757,"경기도 고양시 일산동구 고풍로 72-41, 201호 (풍동, 일산 풍동5차 성원상떼빌 상가동)",경기도 고양시 일산동구 풍동 1222번지 일산 풍동5차 성원상떼빌 상가동 201호,410757,37.6657087,126.7960158,,181936.386433079,462619.438951313,체육도장업,사립,,
고양시,호키태권도(태권도),19950919,,03,폐업,20100413,913-1554,,,경기도 고양시 일산서구 일산로 555  (일산동),경기도 고양시 일산서구 일산동 1062-1번지,411822,37.6779327,126.7661575,,179306.225556003,463983.612220886,체육도장업,사립,N,
고양시,세일체육센타,19990206,,03,폐업,20030313,970-0075,,,"경기도 고양시 덕양구 화중로 60  (화정동,화정빌딩401호)",경기도 고양시 덕양구 화정동 983번지 화정빌딩401호,412750,37.6323295,126.8307632,,184997.277010348,458910.279075339,체육도장업,사립,N,
고양시,한빛체육관,20060323,,03,폐업,20130902,978-1817,,,"경기도 고양시 덕양구 무원로6번길 61,  402호 (행신동,GL리치빌2차)",경기도 고양시 덕양구 행신동 713번지 GL리치빌2차 402호,412825,37.6146108,126.8331485,,185203.129934297,456962.153918148,체육도장업,사립,N,
고양시,용인대 아이짐 비전 스쿨,20130308,,03,폐업,20151023,02-354-1191,,10598,"경기도 고양시 덕양구 동산2로 1, 4층 (동산동)",경기도 고양시 덕양구 동산동 311-3번지 4층,412090,37.6447406,126.8861190,,189953.02309800000,460586.92519200000,체육도장업,사립,,
고양시,수석경희대,20080129,,03,폐업,20100407,974-2027,,,"경기도 고양시 덕양구 무원로 6,  202호 (행신동,무원빌딩)",경기도 고양시 덕양구 행신동 709-1번지 무원빌딩 202호,412825,37.6133577,126.8326190,,185157.043671056,456801.894069148,체육도장업,사립,N,
고양시,동아태권도장,20050322,,03,폐업,20081114,,,,"경기도 고양시 일산동구 일산로 453  (정발산동,신대성 상가 403)",경기도 고양시 일산동구 정발산동 1145-3번지 신대성 상가 403,410829,37.6736278,126.7762368,,180195.719844147,463502.994863011,체육도장업,사립,N,
고양시,미동태권도장,20050628,,03,폐업,20200312,031-915-7778,,10381,"경기도 고양시 일산서구 주화로 210, 302호 (대화동, 우리프라자)",경기도 고양시 일산서구 대화동 2226번지 우리프라자 302호,10381,37.6755764375,126.7466342419,태권도,177583.211509561    ,463725.515013312    ,체육도장업,사립,,
고양시,체대태권도체육관,20021122,,03,폐업,20060406,918-4505,,,"경기도 고양시 일산동구 일산로 238  (마두동,대일빌딩402,403호)","경기도 고양시 일산동구 마두동 723-1번지 대일빌딩402,403호",410810,37.6574066,126.7886273,,181284.094322388,461701.548080736,체육도장업,사립,N,
고양시,능곡경희,19891209,,03,폐업,20070525,,,,"경기도 고양시 덕양구 토당로 125  (토당동,형제빌딩4층)",경기도 고양시 덕양구 토당동 254-2번지 형제빌딩4층,412817,37.6263539,126.8174327,,183818.205240401,458249.810696465,체육도장업,사립,N,
고양시,킹스태권도 대한체육관,20060104,,03,폐업,20081020,031-974-2027,,,"경기도 고양시 덕양구 무원로 6,  202호 (행신동,무원빌딩)",경기도 고양시 덕양구 행신동 709-1번지 무원빌딩 202호,412825,37.6133577,126.8326190,,185157.043671056,456801.894069148,체육도장업,사립,N,
